"﻿STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE"
"42,091,203302,6197,+40.158911,-075.346225"
"42,091,203303,4055,+40.140753,-075.314422"
"42,091,203304,3769,+40.139359,-075.325792"
"42,091,203401,6348,+40.134299,-075.364577"
"42,091,203402,6606,+40.131518,-075.392758"
"42,091,203403,3247,+40.123773,-075.377724"
"42,091,203500,6365,+40.119257,-075.327250"
"42,091,203601,3068,+40.122466,-075.338151"
"42,091,203602,4037,+40.127442,-075.333568"
"42,091,203701,1620,+40.130177,-075.342471"
"42,091,203801,3746,+40.125647,-075.349940"
"42,091,203803,5956,+40.121845,-075.353527"
"42,091,203804,3439,+40.119044,-075.358105"
"42,091,203901,3529,+40.117891,-075.340993"
"42,091,203902,3988,+40.112520,-075.335526"
"42,091,204002,3571,+40.112372,-075.311552"
"42,091,204007,2446,+40.096518,-075.288683"
"42,091,204008,3160,+40.088233,-075.300750"
"42,091,204009,2201,+40.118723,-075.276491"
"42,091,204010,2622,+40.134053,-075.294660"
"42,091,204101,4493,+40.080398,-075.300259"
"42,091,204103,2076,+40.072255,-075.305125"
"42,091,204104,2692,+40.076037,-075.305021"
"42,091,204200,1493,+40.068662,-075.315765"
"42,091,204300,3259,+40.005335,-075.227087"
"42,091,204400,3559,+40.008325,-075.235058"
"42,091,204500,4988,+39.999701,-075.250294"
"42,091,204600,4941,+40.015955,-075.254037"
"42,091,204701,2282,+40.035297,-075.255974"
"42,091,204702,3531,+40.022535,-075.237791"
"42,091,204800,5406,+40.047956,-075.287077"
"42,091,204900,5540,+40.042351,-075.324990"
"42,091,205000,2675,+40.027162,-075.317194"
"42,091,205100,1993,+40.023247,-075.313667"
"42,091,205200,2863,+40.019190,-075.298901"
"42,091,205300,2219,+40.008963,-075.297949"
"42,091,205401,2315,+39.998640,-075.266266"
"42,091,205402,4794,+40.009969,-075.279677"
"42,091,205501,3846,+40.002726,-075.290820"
"42,091,205502,3812,+39.994542,-075.282069"
"42,091,205503,5610,+39.984814,-075.270079"
"42,091,205600,4492,+40.007840,-075.263193"
"42,091,205700,5015,+40.103668,-075.343166"
"42,091,205805,3420,+40.097566,-075.372198"
"42,091,205806,2213,+40.098060,-075.343286"
"42,091,205807,1826,+40.088101,-075.373913"
"42,091,205808,5586,+40.104879,-075.389130"
"42,091,205809,2767,+40.107004,-075.369965"
"42,091,205810,4179,+40.101177,-075.410850"
"42,091,205811,2525,+40.085289,-075.407627"
"42,091,205903,2670,+40.073692,-075.384024"
"42,091,205904,2331,+40.065293,-075.347195"
"42,091,205905,3892,+40.080627,-075.360323"
"42,091,205906,2192,+40.081250,-075.336240"
"42,091,206004,5626,+40.154288,-075.412371"
"42,091,206005,4502,+40.150925,-075.393064"
"42,091,206006,3356,+40.130693,-075.417453"
"42,091,206007,6093,+40.131414,-075.434972"
"42,091,206104,3938,+40.172336,-075.471889"
"42,091,206105,6187,+40.188179,-075.498629"
"42,091,206106,4524,+40.181962,-075.521246"
"42,091,206107,6775,+40.145470,-075.489195"
"42,091,206108,2667,+40.140232,-075.459422"
"42,091,206201,2727,+40.188592,-075.536882"
"42,091,206202,2213,+40.182104,-075.539966"
"42,091,206300,5043,+40.187417,-075.458167"
"42,091,206400,4002,+40.197750,-075.475284"
"42,091,206501,4147,+40.218336,-075.467763"
"42,091,206502,4812,+40.238270,-075.466281"
"42,091,206600,1296,+40.257261,-075.466360"
"42,091,206703,4239,+40.233412,-075.415259"
"42,091,206704,6980,+40.208829,-075.419240"
"42,091,206801,7192,+40.196933,-075.333719"
"42,091,206802,3125,+40.173171,-075.383273"
"42,091,206901,4421,+40.244391,-075.310236"
"42,091,206904,6018,+40.254425,-075.329337"
"42,091,206905,4632,+40.240015,-075.351418"
"42,091,206906,2938,+40.225956,-075.329584"
"42,091,207001,8059,+40.259458,-075.386132"
"42,091,207003,3178,+40.285063,-075.399771"
"42,091,207004,4659,+40.276603,-075.385191"
"42,091,207101,6133,+40.296725,-075.361313"
"42,091,207103,4093,+40.324385,-075.349857"
"42,091,207104,3033,+40.305756,-075.323628"
"42,091,207201,2566,+40.306750,-075.324422"
"42,091,207202,4625,+40.313225,-075.321690"
"42,091,207300,2729,+40.323163,-075.330644"
"42,091,207400,3035,+40.337864,-075.397885"
"42,091,207500,3172,+40.300591,-075.441920"
"42,091,207600,4010,+40.351361,-075.459357"
"42,091,207800,8350,+40.397221,-075.497910"
"42,091,207900,2496,+40.377272,-075.484258"
"42,091,208000,3889,+40.394578,-075.497298"
"42,091,208100,3166,+40.405543,-075.506555"
"42,091,208201,2180,+40.362693,-075.573614"
"42,091,208203,5050,+40.319740,-075.607394"
"42,091,208204,3355,+40.307328,-075.623446"
"42,091,208301,2523,+40.333120,-075.540052"
"42,091,208303,5143,+40.283484,-075.569733"
"42,091,208304,5307,+40.296560,-075.593973"
"42,091,208400,3703,+40.305779,-075.505969"
"42,091,208500,4830,+40.277995,-075.471345"
"42,091,208601,7658,+40.242464,-075.520837"
"42,091,208603,6555,+40.224709,-075.549066"
"42,091,208604,6245,+40.204148,-075.533398"
"42,091,208702,3471,+40.263489,-075.609543"
"42,091,208703,3936,+40.254067,-075.582611"
"42,091,208704,4810,+40.249089,-075.597541"
"42,091,208801,1512,+40.243076,-075.646246"
"42,091,208802,3142,+40.241539,-075.625062"
"42,091,208901,3702,+40.256138,-075.652765"
"42,091,208903,3017,+40.247133,-075.630626"
"42,091,208904,3425,+40.247435,-075.648351"
"42,091,208905,2791,+40.260076,-075.631889"
"42,091,208906,4194,+40.253553,-075.642116"
"42,091,209000,1650,+40.251573,-075.669483"
"42,091,209100,5870,+40.280580,-075.635064"
"42,091,209201,1584,+40.256010,-075.680467"
"42,091,209202,2214,+40.251869,-075.678803"
"42,091,210100,4384,+40.115897,-075.189909"
"42,091,210200,2902,+40.106844,-075.184634"
"42,091,210300,4002,+40.101540,-075.215726"
"42,091,210400,4946,+40.094647,-075.206760"
"42,091,210500,4580,+40.083223,-075.191708"
"42,091,210600,4256,+40.123438,-075.298148"
"42,091,210700,6048,+40.170755,-075.439524"
"42,091,980000,0,+40.147104,-075.344741"
"42,091,980100,3170,+40.226901,-075.429587"
"42,091,980200,1,+40.105854,-075.431034"
"42,091,980300,11,+40.085532,-075.390602"
"42,093,050100,3754,+41.080395,-076.686240"
"42,093,050200,4533,+40.967910,-076.590993"
"42,093,050300,4239,+40.961111,-076.612882"
"42,093,050400,5610,+40.991059,-076.637564"
"42,095,010100,4136,+40.659068,-075.347376"
"42,095,010200,3904,+40.655744,-075.368130"
"42,095,010300,3237,+40.635533,-075.374290"
"42,095,010400,5396,+40.646454,-075.353491"
"42,095,010500,4217,+40.633201,-075.347923"
"42,095,010601,4059,+40.634744,-075.358578"
"42,095,010602,3581,+40.624885,-075.366418"
"42,095,010700,4983,+40.627121,-075.378999"
"42,095,010800,2560,+40.621619,-075.377101"
"42,095,010900,3689,+40.607018,-075.387442"
"42,095,011000,3223,+40.609383,-075.380303"
"42,095,011100,2968,+40.605316,-075.376835"
"42,095,011200,5797,+40.609566,-075.366106"
"42,095,011300,4256,+40.599747,-075.348588"
"42,095,014100,5917,+40.701677,-075.208790"
"42,095,014200,6106,+40.689163,-075.226858"
"42,095,014300,4441,+40.690581,-075.219035"
"42,095,014400,2679,+40.690459,-075.210651"
"42,095,014500,3334,+40.679670,-075.204943"
"42,095,014600,3075,+40.680267,-075.218204"
"42,095,014700,2575,+40.676428,-075.218385"
"42,095,015202,3208,+40.874892,-075.214950"
"42,095,015203,3560,+40.864352,-075.208209"
"42,095,015300,5148,+40.850219,-075.204805"
"42,095,015400,2921,+40.796282,-075.161591"
"42,095,015500,6263,+40.816642,-075.266571"
"42,095,015600,3510,+40.868315,-075.255484"
"42,095,015700,2820,+40.848184,-075.291867"
"42,095,015801,5260,+40.772482,-075.322672"
"42,095,015802,3222,+40.809725,-075.339200"
"42,095,015901,5591,+40.769938,-075.387633"
"42,095,015902,3954,+40.770721,-075.450167"
"42,095,016001,6180,+40.768610,-075.519283"
"42,095,016002,4594,+40.759748,-075.566196"
"42,095,016100,2067,+40.751299,-075.595651"
"42,095,016201,5884,+40.690283,-075.497726"
"42,095,016202,4511,+40.679503,-075.481356"
"42,095,016300,2971,+40.662097,-075.476487"
"42,095,016400,5456,+40.700143,-075.479110"
"42,095,016500,5013,+40.702889,-075.421592"
"42,095,016600,2808,+40.727329,-075.391445"
"42,095,016700,8127,+40.741272,-075.326888"
"42,095,016801,4216,+40.738870,-075.311209"
"42,095,016802,1837,+40.744968,-075.311098"
"42,095,016901,3388,+40.699559,-075.347960"
"42,095,016902,3534,+40.708217,-075.327450"
"42,095,017000,2122,+40.747578,-075.257491"
"42,095,017101,6598,+40.717952,-075.234822"
"42,095,017103,5690,+40.722721,-075.208524"
"42,095,017104,3721,+40.735221,-075.227711"
"42,095,017200,6903,+40.685439,-075.239701"
"42,095,017300,2593,+40.677379,-075.239206"
"42,095,017402,3992,+40.693715,-075.268763"
"42,095,017403,6389,+40.707612,-075.257676"
"42,095,017404,2146,+40.728369,-075.261097"
"42,095,017501,4326,+40.674014,-075.262438"
"42,095,017502,5529,+40.662068,-075.256333"
"42,095,017603,3877,+40.643070,-075.331410"
"42,095,017604,4545,+40.666762,-075.333329"
"42,095,017605,4343,+40.676050,-075.306871"
"42,095,017606,4828,+40.654185,-075.319357"
"42,095,017607,8278,+40.654307,-075.294530"
"42,095,017702,2370,+40.662382,-075.406605"
"42,095,017703,3013,+40.650577,-075.393508"
"42,095,017704,6400,+40.674886,-075.395950"
"42,095,017800,2875,+40.627263,-075.340982"
"42,095,017901,3920,+40.586736,-075.339156"
"42,095,017902,2212,+40.575798,-075.335181"
"42,095,018001,4136,+40.593991,-075.302524"
"42,095,018003,3225,+40.564274,-075.349182"
"42,095,018004,3733,+40.583406,-075.380792"
"42,095,018100,6954,+40.643513,-075.219480"
"42,095,018200,3434,+40.879673,-075.107361"
"42,095,018300,4623,+40.905167,-075.161538"
"42,097,080100,4436,+41.075475,-076.789977"
"42,097,080200,6833,+41.101993,-076.852712"
"42,097,080301,2268,+41.025179,-076.849539"
"42,097,080302,4373,+41.013474,-076.846833"
"42,097,080400,3241,+40.979831,-076.837767"
"42,097,080500,3832,+40.915745,-076.784554"
"42,097,080600,3911,+40.894490,-076.795716"
"42,097,080700,3239,+40.935272,-076.632603"
"42,097,080800,6884,+40.850712,-076.589010"
"42,097,080900,3060,+40.795424,-076.443781"
"42,097,081000,3039,+40.796744,-076.408277"
"42,097,081100,2686,+40.795738,-076.416667"
"42,097,081200,5841,+40.796035,-076.550684"
"42,097,081300,2286,+40.788188,-076.574519"
"42,097,081400,2012,+40.783871,-076.571057"
"42,097,081500,2118,+40.792711,-076.554380"
"42,097,081600,2521,+40.785609,-076.558801"
"42,097,081700,2303,+40.787714,-076.550396"
"42,097,081800,3350,+40.768330,-076.650098"
"42,097,081900,5882,+40.837550,-076.754310"
"42,097,082000,3715,+40.868625,-076.786094"
"42,097,082100,2374,+40.860894,-076.794077"
"42,097,082200,3630,+40.858504,-076.786811"
"42,097,082300,5055,+40.683094,-076.794700"
"42,097,082400,2758,+40.793599,-076.473802"
"42,099,030100,5031,+40.549517,-077.109984"
"42,099,030201,2565,+40.487558,-077.053943"
"42,099,030202,5065,+40.477044,-077.159075"
"42,099,030301,4575,+40.387299,-077.032028"
"42,099,030302,4559,+40.425145,-077.056905"
"42,099,030400,4852,+40.334744,-076.973701"
"42,099,030501,5301,+40.334737,-077.169478"
"42,099,030502,6046,+40.389872,-077.218977"
"42,099,030601,4712,+40.391611,-077.337485"
"42,099,030602,3136,+40.347091,-077.475360"
"42,101,000101,2329,+39.950477,-075.144168"
"42,101,000102,3511,+39.954134,-075.144310"
"42,101,000200,3367,+39.955376,-075.156357"
"42,101,000300,4501,+39.957292,-075.172301"
"42,101,000401,3123,+39.953791,-075.175828"
"42,101,000403,1139,+39.952456,-075.166255"
"42,101,000404,3822,+39.953934,-075.171857"
"42,101,000500,3614,+39.951960,-075.156452"
"42,101,000600,2317,+39.949489,-075.157942"
"42,101,000701,2722,+39.950788,-075.169550"
"42,101,000702,2012,+39.951669,-075.177251"
"42,101,000801,1748,+39.949972,-075.179438"
"42,101,000803,4463,+39.949471,-075.174313"
"42,101,000805,2587,+39.949184,-075.169668"
"42,101,000806,2702,+39.948070,-075.166161"
"42,101,000901,2409,+39.947802,-075.162321"
"42,101,000902,2842,+39.947292,-075.156583"
"42,101,001001,2993,+39.945109,-075.151585"
"42,101,001002,4651,+39.944634,-075.146240"
"42,101,001101,4297,+39.945177,-075.162706"
"42,101,001102,2800,+39.944392,-075.157043"
"42,101,001201,3953,+39.946964,-075.178874"
"42,101,001203,1827,+39.946393,-075.172942"
"42,101,001204,4014,+39.945835,-075.168399"
"42,101,001301,1671,+39.941018,-075.181583"
"42,101,001302,5102,+39.943716,-075.182096"
"42,101,001400,4736,+39.942989,-075.171876"
"42,101,001500,3338,+39.941877,-075.158773"
"42,101,001600,2665,+39.940182,-075.147962"
"42,101,001700,2997,+39.937895,-075.148924"
"42,101,001800,3476,+39.939993,-075.158976"
"42,101,001900,4083,+39.940170,-075.172365"
"42,101,002000,2537,+39.937799,-075.184046"
"42,101,002100,2462,+39.936859,-075.176963"
"42,101,002200,2750,+39.936350,-075.170403"
"42,101,002300,3043,+39.934887,-075.162880"
"42,101,002400,5624,+39.936495,-075.158269"
"42,101,002500,4393,+39.934442,-075.149991"
"42,101,002701,4200,+39.928432,-075.153846"
"42,101,002702,4268,+39.927832,-075.149615"
"42,101,002801,4364,+39.929009,-075.156808"
"42,101,002802,5375,+39.928854,-075.161269"
"42,101,002900,4351,+39.930289,-075.165920"
"42,101,003001,4188,+39.929019,-075.172012"
"42,101,003002,3529,+39.932705,-075.171268"
"42,101,003100,5089,+39.932077,-075.177790"
"42,101,003200,4511,+39.933188,-075.184964"
"42,101,003300,6307,+39.935417,-075.193294"
"42,101,003600,6571,+39.928411,-075.192485"
"42,101,003701,6106,+39.927542,-075.180447"
"42,101,003702,3678,+39.924491,-075.182335"
"42,101,003800,3820,+39.920722,-075.179619"
"42,101,003901,6219,+39.923681,-075.173447"
"42,101,003902,5697,+39.917172,-075.174521"
"42,101,004001,4477,+39.923793,-075.165626"
"42,101,004002,5359,+39.918720,-075.166898"
"42,101,004101,7166,+39.922875,-075.159084"
"42,101,004103,4273,+39.919193,-075.159963"
"42,101,004104,4561,+39.916702,-075.160243"
"42,101,004201,5287,+39.921858,-075.151700"
"42,101,004202,5261,+39.917429,-075.152244"
"42,101,005400,1191,+39.892794,-075.252098"
"42,101,005500,5498,+39.906924,-075.246695"
"42,101,005600,1061,+39.899575,-075.245479"
"42,101,006000,6607,+39.912499,-075.237938"
"42,101,006100,3380,+39.916405,-075.229113"
"42,101,006200,4498,+39.919024,-075.232255"
"42,101,006300,4022,+39.922345,-075.238148"
"42,101,006400,4549,+39.926513,-075.240981"
"42,101,006500,4663,+39.937816,-075.234611"
"42,101,006600,3592,+39.929199,-075.231095"
"42,101,006700,7450,+39.923772,-075.225385"
"42,101,007000,3892,+39.935928,-075.221776"
"42,101,007101,2437,+39.937977,-075.225444"
"42,101,007102,4674,+39.940866,-075.228139"
"42,101,007200,4502,+39.944276,-075.232644"
"42,101,007300,3207,+39.944232,-075.222457"
"42,101,007400,4225,+39.940929,-075.215321"
"42,101,007700,2302,+39.947633,-075.207696"
"42,101,007800,4358,+39.946483,-075.216218"
"42,101,007900,4722,+39.950507,-075.218103"
"42,101,008000,3942,+39.950506,-075.226665"
"42,101,008101,2715,+39.948415,-075.236065"
"42,101,008102,5034,+39.952240,-075.234766"
"42,101,008200,6935,+39.949025,-075.243812"
"42,101,008301,4310,+39.958096,-075.245779"
"42,101,008302,4998,+39.956768,-075.241204"
"42,101,008400,4611,+39.957446,-075.235350"
"42,101,008500,6773,+39.956765,-075.226932"
"42,101,008601,3212,+39.953741,-075.215904"
"42,101,008602,3452,+39.956413,-075.216735"
"42,101,008701,4347,+39.953413,-075.210654"
"42,101,008702,3441,+39.953483,-075.207133"
"42,101,008801,1600,+39.953374,-075.199071"
"42,101,008802,6580,+39.952942,-075.202607"
"42,101,009000,7694,+39.959377,-075.190304"
"42,101,009100,3934,+39.959688,-075.198078"
"42,101,009200,3974,+39.960319,-075.206230"
"42,101,009300,4261,+39.962325,-075.224080"
"42,101,009400,3766,+39.963242,-075.232239"
"42,101,009500,3289,+39.966193,-075.237807"
"42,101,009600,4275,+39.965244,-075.243332"
"42,101,009801,2206,+39.977297,-075.265949"
"42,101,009802,5495,+39.974371,-075.266753"
"42,101,010000,4397,+39.970849,-075.249740"
"42,101,010100,5640,+39.972421,-075.242425"
"42,101,010200,3147,+39.968588,-075.231464"
"42,101,010300,2572,+39.967581,-075.225383"
"42,101,010400,3573,+39.966424,-075.219309"
"42,101,010500,3363,+39.967401,-075.213579"
"42,101,010600,1476,+39.964513,-075.208077"
"42,101,010700,3479,+39.969089,-075.207393"
"42,101,010800,3936,+39.965071,-075.198909"
"42,101,010900,2641,+39.964721,-075.191345"
"42,101,011000,3378,+39.973872,-075.206092"
"42,101,011100,3537,+39.974418,-075.225044"
"42,101,011200,5598,+39.973660,-075.233668"
"42,101,011300,2834,+39.978296,-075.235440"
"42,101,011400,6320,+39.978947,-075.243697"
"42,101,011500,4104,+39.977358,-075.252056"
"42,101,011700,1893,+39.992617,-075.238926"
"42,101,011800,5491,+39.986805,-075.236732"
"42,101,011900,5016,+39.985537,-075.228538"
"42,101,012000,1943,+39.996044,-075.230018"
"42,101,012100,2817,+39.997281,-075.222507"
"42,101,012201,2893,+40.004325,-075.207756"
"42,101,012203,658,+40.007951,-075.207785"
"42,101,012204,3694,+40.000735,-075.208348"
"42,101,012501,2935,+39.959942,-075.165058"
"42,101,012502,5141,+39.962146,-075.173791"
"42,101,013100,1709,+39.964740,-075.150700"
"42,101,013200,3221,+39.965595,-075.156550"
"42,101,013300,4057,+39.966662,-075.163298"
"42,101,013401,2971,+39.965894,-075.175536"
"42,101,013402,3635,+39.965266,-075.168983"
"42,101,013500,4252,+39.969692,-075.169604"
"42,101,013601,2911,+39.969001,-075.178814"
"42,101,013602,3776,+39.971543,-075.179571"
"42,101,013701,2122,+39.977251,-075.185937"
"42,101,013702,3913,+39.976560,-075.182424"
"42,101,013800,2126,+39.975974,-075.177218"
"42,101,013900,2520,+39.975287,-075.170459"
"42,101,014000,5456,+39.973605,-075.162360"
"42,101,014100,3088,+39.970861,-075.151151"
"42,101,014201,3497,+39.967684,-075.143383"
"42,101,014202,2309,+39.965617,-075.136374"
"42,101,014300,1937,+39.969106,-075.129887"
"42,101,014400,5111,+39.972141,-075.140350"
"42,101,014500,2718,+39.976435,-075.148309"
"42,101,014600,7477,+39.977208,-075.155179"
"42,101,014700,4781,+39.978328,-075.161830"
"42,101,014800,1099,+39.980285,-075.168790"
"42,101,014900,3765,+39.981568,-075.180039"
"42,101,015101,2217,+39.986982,-075.185740"
"42,101,015102,4154,+39.986112,-075.179496"
"42,101,015200,5509,+39.985229,-075.169940"
"42,101,015300,7943,+39.983584,-075.160770"
"42,101,015600,1902,+39.979024,-075.142014"
"42,101,015700,2924,+39.978471,-075.135273"
"42,101,015800,6575,+39.973759,-075.129430"
"42,101,016001,2695,+39.978415,-075.121996"
"42,101,016002,4236,+39.980111,-075.124753"
"42,101,016100,6583,+39.984381,-075.127666"
"42,101,016200,2078,+39.984022,-075.137648"
"42,101,016300,3243,+39.988542,-075.133272"
"42,101,016400,4181,+39.989726,-075.142800"
"42,101,016500,2477,+39.989955,-075.149922"
"42,101,016600,1838,+39.988050,-075.153607"
"42,101,016701,2833,+39.990579,-075.161731"
"42,101,016702,2908,+39.990202,-075.158284"
"42,101,016800,3565,+39.991445,-075.167667"
"42,101,016901,3125,+39.993784,-075.175237"
"42,101,016902,5030,+39.994302,-075.183100"
"42,101,017000,3126,+40.007587,-075.183819"
"42,101,017100,3722,+40.003740,-075.173115"
"42,101,017201,2903,+39.999163,-075.168874"
"42,101,017202,3729,+39.998773,-075.174053"
"42,101,017300,2872,+39.997973,-075.162723"
"42,101,017400,2307,+39.995777,-075.150213"
"42,101,017500,6711,+39.997367,-075.142736"
"42,101,017601,5027,+39.994114,-075.133949"
"42,101,017602,3573,+39.996541,-075.129149"
"42,101,017701,3552,+39.996876,-075.116606"
"42,101,017702,4582,+39.995082,-075.122402"
"42,101,017800,6246,+39.991598,-075.116390"
"42,101,017900,6152,+39.987378,-075.112248"
"42,101,018001,2485,+39.981216,-075.112271"
"42,101,018002,5439,+39.983781,-075.106718"
"42,101,018300,4326,+39.998200,-075.074224"
"42,101,018400,2278,+40.002027,-075.067949"
"42,101,018801,4445,+39.996420,-075.107855"
"42,101,018802,3570,+39.998867,-075.102036"
"42,101,019000,7806,+40.009126,-075.099144"
"42,101,019100,8237,+40.010041,-075.105985"
"42,101,019200,7661,+40.000327,-075.115514"
"42,101,019501,4689,+40.000555,-075.130530"
"42,101,019502,3494,+40.002916,-075.129676"
"42,101,019700,6416,+40.015797,-075.138338"
"42,101,019800,5763,+40.010506,-075.140823"
"42,101,019900,4389,+40.005774,-075.143269"
"42,101,020000,1277,+40.001570,-075.150699"
"42,101,020101,3750,+40.003157,-075.155574"
"42,101,020102,3490,+40.010810,-075.154571"
"42,101,020200,4932,+40.008396,-075.161889"
"42,101,020300,2786,+40.012185,-075.148968"
"42,101,020400,3052,+40.020065,-075.153013"
"42,101,020500,2728,+40.016884,-075.159140"
"42,101,020600,2043,+40.021648,-075.183661"
"42,101,020701,3863,+40.012024,-075.189840"
"42,101,020702,2464,+40.013867,-075.195970"
"42,101,020800,2490,+40.022827,-075.191279"
"42,101,020900,3165,+40.018906,-075.209281"
"42,101,021000,5470,+40.024487,-075.214513"
"42,101,021100,2656,+40.025802,-075.206210"
"42,101,021200,2423,+40.034355,-075.211946"
"42,101,021300,3573,+40.032209,-075.218259"
"42,101,021400,4217,+40.028670,-075.223220"
"42,101,021500,4135,+40.034288,-075.228601"
"42,101,021600,2251,+40.041455,-075.235797"
"42,101,021700,5783,+40.045236,-075.224376"
"42,101,021800,4424,+40.057749,-075.232567"
"42,101,021900,1492,+40.050219,-075.240748"
"42,101,022000,1446,+40.064830,-075.244531"
"42,101,023100,1285,+40.067886,-075.202532"
"42,101,023500,1108,+40.036383,-075.196905"
"42,101,023600,2698,+40.043509,-075.194337"
"42,101,023700,4850,+40.048544,-075.188207"
"42,101,023800,4441,+40.039008,-075.183156"
"42,101,023900,1857,+40.033427,-075.186121"
"42,101,024000,3808,+40.027548,-075.179426"
"42,101,024100,1343,+40.032788,-075.176111"
"42,101,024200,4113,+40.027991,-075.169622"
"42,101,024300,3878,+40.021872,-075.171228"
"42,101,024400,3152,+40.024771,-075.164092"
"42,101,024500,4251,+40.033639,-075.161952"
"42,101,024600,2956,+40.039810,-075.171628"
"42,101,024700,4489,+40.042280,-075.164251"
"42,101,024800,1912,+40.047075,-075.166040"
"42,101,024900,3412,+40.051319,-075.159827"
"42,101,025200,7267,+40.046841,-075.176894"
"42,101,025300,3859,+40.054163,-075.182122"
"42,101,025400,4152,+40.060077,-075.176360"
"42,101,025500,2667,+40.062357,-075.184645"
"42,101,025600,2609,+40.066402,-075.188946"
"42,101,025700,3456,+40.072796,-075.195853"
"42,101,025800,1663,+40.073630,-075.182696"
"42,101,025900,4674,+40.079840,-075.176327"
"42,101,026000,2850,+40.075583,-075.170685"
"42,101,026100,3060,+40.070883,-075.175962"
"42,101,026200,4076,+40.067157,-075.168850"
"42,101,026301,3726,+40.072810,-075.163661"
"42,101,026302,5353,+40.068827,-075.156732"
"42,101,026400,5199,+40.062380,-075.161124"
"42,101,026500,4285,+40.058800,-075.154709"
"42,101,026600,6409,+40.064951,-075.148811"
"42,101,026700,6617,+40.054791,-075.147618"
"42,101,026800,4651,+40.056197,-075.140022"
"42,101,026900,2231,+40.055056,-075.131522"
"42,101,027000,2270,+40.049313,-075.133059"
"42,101,027100,2353,+40.048844,-075.125171"
"42,101,027200,4256,+40.047627,-075.117522"
"42,101,027300,5951,+40.039275,-075.119869"
"42,101,027401,3298,+40.039047,-075.128467"
"42,101,027402,6499,+40.040403,-075.124934"
"42,101,027500,4503,+40.039926,-075.132050"
"42,101,027600,3546,+40.043323,-075.139315"
"42,101,027700,4918,+40.050493,-075.151291"
"42,101,027800,4655,+40.043440,-075.147063"
"42,101,027901,3796,+40.045690,-075.154345"
"42,101,027902,3572,+40.039622,-075.153322"
"42,101,028000,4180,+40.025691,-075.153831"
"42,101,028100,3362,+40.030548,-075.148725"
"42,101,028200,4696,+40.034507,-075.140453"
"42,101,028300,6294,+40.026415,-075.143881"
"42,101,028400,3811,+40.026330,-075.137937"
"42,101,028500,2303,+40.028835,-075.133612"
"42,101,028600,6668,+40.028555,-075.128222"
"42,101,028700,2371,+40.022038,-075.131553"
"42,101,028800,4251,+40.021982,-075.124320"
"42,101,028901,3932,+40.019039,-075.115641"
"42,101,028902,6047,+40.022729,-075.114916"
"42,101,029000,6195,+40.029761,-075.117443"
"42,101,029100,4826,+40.033848,-075.107570"
"42,101,029200,4205,+40.026197,-075.102905"
"42,101,029300,3026,+40.012946,-075.090668"
"42,101,029400,3308,+40.010028,-075.085119"
"42,101,029800,4847,+40.016242,-075.067656"
"42,101,029900,4617,+40.013726,-075.074507"
"42,101,030000,7402,+40.018653,-075.077903"
"42,101,030100,6215,+40.020078,-075.087712"
"42,101,030200,7431,+40.026396,-075.082556"
"42,101,030501,5450,+40.042475,-075.099769"
"42,101,030502,5847,+40.045954,-075.104562"
"42,101,030600,7142,+40.050141,-075.094320"
"42,101,030700,3743,+40.057442,-075.088612"
"42,101,030800,5138,+40.054535,-075.082246"
"42,101,030900,4137,+40.044717,-075.084213"
"42,101,031000,7266,+40.049258,-075.074731"
"42,101,031101,5194,+40.042419,-075.078760"
"42,101,031102,4618,+40.036587,-075.083488"
"42,101,031200,4804,+40.035708,-075.077245"
"42,101,031300,7416,+40.039984,-075.070222"
"42,101,031401,7456,+40.045769,-075.066953"
"42,101,031402,5956,+40.043354,-075.060659"
"42,101,031501,7381,+40.036844,-075.048029"
"42,101,031502,4746,+40.038449,-075.055147"
"42,101,031600,6729,+40.032728,-075.058758"
"42,101,031700,6597,+40.030810,-075.067389"
"42,101,031800,4093,+40.030859,-075.077790"
"42,101,031900,5133,+40.022966,-075.063422"
"42,101,032000,7327,+40.026607,-075.055559"
"42,101,032100,3985,+40.017176,-075.058882"
"42,101,032300,4078,+40.021515,-075.051753"
"42,101,032500,6210,+40.026128,-075.045700"
"42,101,032600,7761,+40.030785,-075.039678"
"42,101,032900,4431,+40.037234,-075.027469"
"42,101,033000,8213,+40.034539,-075.033984"
"42,101,033101,5398,+40.040366,-075.037994"
"42,101,033102,4478,+40.044670,-075.028257"
"42,101,033200,3292,+40.043411,-075.048055"
"42,101,033300,4339,+40.055204,-075.044024"
"42,101,033400,5447,+40.054007,-075.052737"
"42,101,033500,4214,+40.055330,-075.064491"
"42,101,033600,8155,+40.061793,-075.059980"
"42,101,033701,5672,+40.067199,-075.048138"
"42,101,033702,5679,+40.070397,-075.056677"
"42,101,033800,6285,+40.061935,-075.073960"
"42,101,033900,3106,+40.067517,-075.084966"
"42,101,034000,2971,+40.070949,-075.073463"
"42,101,034100,5829,+40.076752,-075.080245"
"42,101,034200,3732,+40.081347,-075.072033"
"42,101,034400,7814,+40.092755,-075.054504"
"42,101,034501,3783,+40.074648,-075.039149"
"42,101,034502,5928,+40.081541,-075.038845"
"42,101,034600,2840,+40.070024,-075.028019"
"42,101,034701,6736,+40.065152,-075.032496"
"42,101,034702,3896,+40.057842,-075.027773"
"42,101,034801,4553,+40.055357,-075.016396"
